id,affiliateid,sourceid,clientid,link,product,clicks,actions,conversions,leads,impressions,revenue,actioncost,networkcost,totalcost,costperclick,clickthroughrate,conversionrate,earningsperhundredclicks,returnofinvestment,costperaction,actiondate
433688,81,1,8,girlbossesrock.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433704,113,1,9,sleepadvisor.org,,17,17,1,0,17,1009.5,1.19,4.04,20.19,1.19,0,5.88,118.76,49,1.19,21:11.7
433720,22,1,9,www.savings.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
433736,23,1,9,www.thecouponscoop.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
433752,19,1,9,offers.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
433768,123,1,9,marketamerica.com and www.shop.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
433784,168,1,9,terahbelle.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
433800,24,1,9,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433816,119,1,9,letsgettracking.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433832,2,1,9,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433848,1,1,9,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433864,137,1,9,www.amodernhomestead.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433880,628,1,10,yazing.com,,40,40,0,0,40,0,0,0,0,0,0,0,0,0,0,21:11.7
433896,114,1,10,www.trafficpointltd.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
433912,20,1,10,www.joinhoney.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
433928,125,1,10,www.promocodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433944,25,1,10,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433960,150,1,10,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433976,138,1,10,www.newspapergrl.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
433992,319,1,10,www.allpricetags.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434008,144,1,11,shoppingkim.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,21:11.7
434024,22,1,11,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434040,134,1,11,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434056,867,1,11,www.reputationroi.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434072,49,1,11,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434088,20,1,11,www.joinhoney.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434104,153,1,11,www.couponchief.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434120,30,1,11,knoji.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434136,225,1,12,copeministries.org,,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,21:11.7
434152,1492,1,12,www.theliquorcabinetonline.com/?Click=223,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,21:11.7
434168,6,1,12,yieldkit.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
434184,18,1,12,www.ebates.com,,3,3,1,0,3,178.9,11.93,7.16,35.78,11.93,0,33.33,1192.67,4,11.93,21:11.7
434200,249,1,12,www.top10mealdeliveryservices.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
434216,245,1,12,upliftingmobility.com,,2,2,1,0,2,66.46,6.64,2.66,13.29,6.64,0,50,664.5,4,6.64,21:11.7
434232,227,1,12,www.gobarking.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434248,153,1,12,www.couponchief.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434264,236,1,12,benweiser.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434280,27,1,12,www.fmtc.co,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434296,25,1,12,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434312,259,1,12,www.joleisa.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434328,239,1,12,tiegmedia.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434344,22,1,13,www.savings.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434360,19,1,13,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434376,4,1,13,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434392,2,1,13,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434408,5,1,13,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434424,212,1,14,getbestmattress.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,21:11.7
434440,167,1,14,www.citrussleep.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
434456,135,1,14,www.sleepcupid.com,,2,2,1,0,2,1648,123.6,49.44,247.2,123.6,0,50,12360,5.67,123.6,21:11.7
434472,19,1,14,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434488,123,1,14,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434504,26,1,14,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434520,25,1,14,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434536,6,1,14,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434552,193,1,14,gardenlove.info,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434568,329,1,15,www.selectaware.com,,6,6,1,0,6,24.99,0.25,0.3,1.5,0.25,0,16.67,25,15.66,0.25,21:11.7
434584,153,1,15,www.couponchief.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434600,134,1,15,www.mrrebates.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434616,335,1,15,www.milliondollardoggie.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434632,25,1,15,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434648,5,1,15,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434664,251,1,3,marianocordoba.me,,62,62,13,0,62,369.27,0.89,11.09,55.39,0.89,0,20.97,89.34,5.67,0.89,21:11.7
434680,6,1,3,yieldkit.com,,41,41,3,0,41,33.77,0.12,1.02,5.06,0.12,0,7.32,12.34,5.67,0.12,21:11.7
434696,39,1,3,www.groupon.com,,7,7,1,0,7,35,0.75,1.05,5.25,0.75,0,14.29,75,5.67,0.75,21:11.7
434712,17,1,3,slickdeals.net/,,4,4,2,0,4,26.5,0.99,0.79,3.98,0.99,0,50,99.5,5.66,0.99,21:11.7
434728,197,1,3,www.dealcatcher.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434744,8,1,3,www.brandreward.com/,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434760,371,1,3,www.dailybargains.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434776,372,1,3,www.shoppersbriefer.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434792,398,1,3,www.pdpadserver.net/discount/texasroadhouse/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434808,5,1,3,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434824,378,1,3,savingware.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434840,6,1,4,yieldkit.com,,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,21:11.7
434856,12,1,4,skimlinks.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
434872,448,1,4,brian@abenity.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
434888,17,1,4,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434904,4,1,4,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434920,469,1,4,MamaBananasAdventures.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434936,5,1,4,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434952,505,1,4,yogigoals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
434968,509,1,5,www.cute-furniture.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
434984,155,1,5,www.wickfire.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435000,635,1,5,www.mybargainbuddy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435016,512,1,5,the-shopeasy.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435032,49,1,5,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435048,1,1,5,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435064,529,1,6,suzyquilts.com,,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,21:11.7
435080,534,1,6,www.patternpile.com/sewing-patterns/,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
435096,327,1,6,www.goodsearch.com/goodshop.aspx,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435112,17,1,6,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435128,12,1,6,skimlinks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435144,544,1,6,www.thesewingloftblog.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435160,2,1,6,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435176,20,1,6,www.joinhoney.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435192,539,1,6,poweredbyquilting.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435208,571,1,16,nymag.com,,45,45,5,0,45,428,1.9,17.12,85.6,1.9,0,11.11,190.22,4,1.9,21:11.7
435224,19,1,16,offers.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435240,45,1,16,www.extrabux.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435256,24,1,16,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435272,39,1,16,www.groupon.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435288,5,1,16,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435304,173,1,16,www.couponskeeper.com,,1,1,1,0,1,78,9.36,1.87,9.36,9.36,0,100,936,7.33,9.36,21:11.7
435320,18,1,17,www.ebates.com,,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,21:11.7
435336,517,1,17,wativ.com,,2,2,1,0,2,1320,13.2,5.28,26.4,13.2,0,50,1320,49,13.2,21:11.7
435352,123,1,17,marketamerica.com and www.shop.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435368,25,1,17,www.rebatesme.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435384,150,1,17,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435400,101,1,17,www.couponsvolcano.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435420,1507,2,21,http://emailmarketer.com,,140,0,0,0,140,0,0,0,0,0,0,0,0,0,0,21:11.7
435436,1049,2,21,http://www.savings.com,,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,21:11.7
435452,1066,2,21,https://www.simplora.com,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21:11.7
435468,1530,2,21,http://www.facebook.com/kamal.glover,,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
435484,1424,2,21,http://VicariouslyMeTv.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435500,1055,2,21,http://www.simplora.com/free/odean/odean-lawrence,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435516,5,2,21,http://www.anycodes.com,,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
435532,2,2,21,http://digidip.net,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435548,1062,2,21,http://www.simplora.com/free/noboss/cloudphone-affiliate-program,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435564,1058,2,21,http://dianneperry.myecon.net,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435580,1099,2,21,http://mypoints.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435596,1084,2,22,http://www.MTP-USA.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435612,1086,2,23,http://coupons.com,,21,9,9,0,25,1310.71,28.21,253.9,253.9,12.09,0,0.43,6241.48,4.16,28.21,21:11.7
435628,1067,2,23,http://www.Offers.com,,19,4,4,0,32,392.96,1.97,7.86,7.86,0.41,0,0.21,2068.21,48.99,1.97,21:11.7
435644,1180,2,23,http://skimlinks.com,,3,1,1,0,3,274.99,16.5,16.5,16.5,5.5,0,0.33,9166.33,15.67,16.5,21:11.7
435660,1090,2,23,http://peerfly.com,,3,1,1,0,3,97.99,5.88,5.88,5.88,1.96,0,0.33,3266.33,15.66,5.88,21:11.7
435676,1143,2,23,http://www.brandreward.com/,,2,0,0,0,2,0,0,3.81,3.81,1.91,0,0,0,-1,0,21:11.7
435692,327,2,23,http://www.goodshop.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
435708,2,2,23,http://digidip.net,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435724,1181,2,23,http://www.lolli.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435740,1,2,23,http://www.promopro.co.uk/,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435756,1087,2,24,http://retailmenot.com,,32,7,7,0,41,0,10,70,70,2.19,0,0.22,0,-1,10,21:11.7
435772,1086,2,24,http://coupons.com,,11,2,2,0,12,0,10,20,20,1.82,0,0.18,0,-1,10,21:11.7
435788,41,2,24,http://dealsplus.com,,7,1,1,0,10,0,10,10,10,1.43,0,0.14,0,-1,10,21:11.7
435804,1082,2,24,http://www.viglink.com,,129,0,0,0,135,0,0,0,0,0,0,0,0,0,0,21:11.7
435820,1104,2,24,http://hyrecar.com/blog,,10,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21:11.7
435836,1202,2,24,http://www.couponsvolcano.com,,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,21:11.7
435852,1206,2,24,https://www.ridester.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435868,1114,2,24,http://www.couponssmart.com/,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435884,6,2,26,http://yieldkit.com/,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
435900,1120,2,28,http://marketplace.bigpromo4u.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
435916,1121,2,28,http://cashone.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
435932,1087,2,29,http://retailmenot.com,,10,5,5,0,22,240,5.76,28.8,28.8,2.88,0,0.5,2400,7.33,5.76,21:11.7
435948,327,2,29,http://www.goodshop.com,,17,1,1,0,18,55.2,6.62,6.62,6.62,0.39,0,0.06,324.71,7.34,6.62,21:11.7
435964,1071,2,29,http://www.joinhoney.com,,21,1,1,0,33,17.6,3.17,3.17,3.17,0.15,0,0.05,83.81,4.55,3.17,21:11.7
435980,1049,2,29,http://www.savings.com,,22,0,0,0,28,0,0,0,0,0,0,0,0,0,0,21:11.7
435996,1107,2,29,http://www.groupon.com,,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21:11.7
436012,1081,2,29,http://www.swagbucks.com,,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,21:11.7
436028,1129,2,29,http://givling.com,,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
436044,1193,2,29,http://globalwidemedia.com,,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
436060,1489,2,29,http://sheismedia.com,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436076,1239,2,29,http://www.youtube.com/victoriabirch1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436092,1139,2,29,http://my-cat-furniture.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436108,1141,2,29,http://PointClickTrack.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436124,1145,2,29,https://www.myfirstsaving.com/,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436140,1149,2,31,http://pocketpoints.com,,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
436156,1069,2,31,http://www.promocodes.com/,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436172,1096,2,31,http://www.couponcause.com,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436180,2,1,1,digidip.net,,33,33,2,0,33,14.41,0.09,0.58,2.88,0.09,0,6.06,8.73,4,0.09,21:11.7
436196,7,1,1,www.bigbangprices.com,,4,4,1,0,4,13.94,0.7,0.56,2.79,0.7,0,25,69.75,4,0.7,21:11.7
436212,16,1,2,www.retailmenot.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436228,17,1,2,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436244,24,1,2,www.befrugal.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436260,49,1,2,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436276,16,1,8,www.retailmenot.com,,11,11,3,0,11,510.28,1.86,4.08,20.41,1.86,0,27.27,185.55,24,1.86,21:11.7
436292,12,1,8,skimlinks.com,,4,4,1,0,4,403.95,8.08,6.46,32.32,8.08,0,25,808,11.5,8.08,21:11.7
436308,381,1,8,ShoppingDiscoveries.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436324,42,1,8,www.couponcause.com,,2,2,1,0,2,43.99,1.76,0.7,3.52,1.76,0,50,176,11.5,1.76,21:11.7
436340,53,1,8,mygbgvlife.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436356,91,1,8,www.thecouponsocean.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436372,1533,1,8,www.swirled.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436388,39,1,8,www.groupon.com,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21:11.7
436404,18,1,9,www.ebates.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,21:11.7
436420,118,1,9,www.mindfulmomma.com,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
436436,119,1,9,letsgettracking.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
436452,30,1,9,knoji.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436468,19,1,9,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436484,26,1,9,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436500,2,1,9,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436516,159,1,9,www.mattress-guides.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436532,1519,1,9,www.discountcouponspress.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436548,5,1,9,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436564,137,1,9,www.amodernhomestead.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436580,855,1,9,www.yourhomenews.net/,,0,0,1,0,0,1499,0,6,29.98,0,0,0,0,49,0,21:11.7
436596,171,1,10,www.sleepare.com,,6,6,1,0,6,913,30.43,36.52,182.6,30.43,0,16.67,3043.33,4,30.43,21:11.7
436612,114,1,10,www.trafficpointltd.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
436628,17,1,10,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436644,155,1,10,www.wickfire.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436660,129,1,10,www.sleepsherpa.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436676,1031,1,10,www.exactsaving.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436692,150,1,10,www.oursleepguide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436708,210,1,10,memoryfoamtalk.com,,1,1,1,0,1,1000,100,20,100,100,0,100,10000,9,100,21:11.7
436724,196,1,11,www.goodbed.com,,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,21:11.7
436740,134,1,11,www.mrrebates.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436756,39,1,11,www.groupon.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436772,101,1,11,www.couponsvolcano.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436788,17,1,11,slickdeals.net/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436804,21,1,11,coupons.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436820,205,1,11,www.sleepdelivered.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436836,198,1,11,sleep-media.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436852,9,1,11,blokelist.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436868,493,1,11,www.promocodesforall.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436884,224,1,12,www.media.net,,224,224,1,0,224,66.46,0.06,2.66,13.29,0.06,0,0.45,5.93,4,0.06,21:11.7
436900,225,1,12,copeministries.org,,13,13,1,0,13,62.96,1.21,3.15,15.74,1.21,0,7.69,121.08,3,1.21,21:11.7
436916,12,1,12,skimlinks.com,,7,7,2,0,7,129.42,2.77,3.88,19.41,2.77,0,28.57,277.29,5.67,2.77,21:11.7
436932,17,1,12,slickdeals.net/,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
436948,20,1,12,www.joinhoney.com,,4,4,2,0,4,132.91,4.98,3.99,19.93,4.98,0,50,498.25,5.67,4.98,21:11.7
436964,229,1,12,thesleepjudge.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
436980,243,1,12,www.sleep-apnea-guide.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
436996,49,1,12,www.swagbucks.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437012,245,1,12,upliftingmobility.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437028,1535,1,12,www.basicnext.eu,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437044,1,1,12,www.hotdeals.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437060,231,1,12,www.drippedcoffee.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437076,12,1,13,skimlinks.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
437092,19,1,13,offers.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437108,26,1,13,www.mypoints.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437124,311,1,13,thewirecutter.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437140,313,1,14,www.autoprofitincome,,74,74,0,0,74,0,0,0,0,0,0,0,0,0,0,21:11.7
437156,136,1,14,sleepopolis.com,,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,21:11.7
437172,18,1,14,www.ebates.com,,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,21:11.7
437188,21,1,14,coupons.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
437204,197,1,14,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437220,4,1,14,www.viglink.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437236,2,1,14,digidip.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437252,129,1,14,www.sleepsherpa.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437268,496,1,14,www.offersncodes.com/,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437284,329,1,15,www.selectaware.com,,7,7,4,0,7,169.01,1.45,2.03,10.14,1.45,0,57.14,144.86,15.67,1.45,21:11.7
437300,16,1,15,www.retailmenot.com,,3,3,3,0,3,230,4.6,2.76,13.8,4.6,0,100,460,15.67,4.6,21:11.7
437316,21,1,15,coupons.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
437332,333,1,15,www.livepurehealth.net,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437348,6,1,15,yieldkit.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437364,5,1,15,www.anycodes.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
437380,12,1,3,skimlinks.com,,63,63,0,0,63,0,0,0,0,0,0,0,0,0,0,21:11.7
437396,686,1,3,www.wellnessandbeauty-place.com,,36,36,0,0,36,0,0,0,0,0,0,0,0,0,0,21:11.7
437412,362,1,3,www.soldesflottantes.com,,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,21:11.7
437428,364,1,3,www.internet-superstore.net,,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,21:11.7
437444,367,1,3,www.acefoodhandler.com,,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21:11.7
437460,197,1,3,www.dealcatcher.com,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21:11.7
